variable,cepat_kode,nama,tingkat_pendidikan_id
U,5192784,S-1 TEKNOLOGI PRODUKSI TERNAK,40
U,5210091,S-1 TEKNOLOGI REKAYASA KOMPUTER,40
U,5210092,S-1 TEKNOLOGI REKAYASA KOMPUTER JARINGAN,40
U,5210573,S-1 TEKNOLOGI REKAYASA MULTIMEDIA,40
U,5210095,S-1 TEKNOLOGI REKAYASA OTOMOTIF,40
U,5210097,S-1 TEKNOLOGI SAINS DATA,40
U,5191351,S-1 TEKNOLOGI TEKSTIL,40
U,5102661,S-1 TEOLOGI (KRISTEN),40
U,5119132,S-1 TEOLOGI ISLAM,40
U,5210099,S-1 TEOLOGI KATOLIK,40
U,5190227,S-1 TEOLOGI KEPENDETAAN,40
U,5101534,S-1 TEOLOGI KRISTEN PROTESTAN,40
U,5190001,S-1 TRANSPORTASI,40
U,5109502,S-1 TRANSPORTASI DARAT,40
U,5210311,S-1 USAHA KOPERASI,40
U,6202229,S-1/D-IV ADMINISTRASI NEGARA,40
U,5209106,S-1/D-IV AKUNTANSI,40
U,5100285,S-1/D-IV EKONOMI PEMBANGUNAN,40
U,5100283,S-1/D-IV ILMU EKONOMI,40
U,5209110,S-1/D-IV MANAJEMEN,40
U,5209112,S-1/D-IV SISTEM INFORMASI,40
U,7609237,S-1/D-IV STATISTIK,40
U,5209115,S-1/D-IV TEKNIK INFORMATIKA,40
U,5100302,S-1/D-IV TEKNIK LINGKUNGAN,40
U,5209119,S-1/D-IV TEKNIK SIPIL,40
G,7609139,DOKTER SPESIALIS ANAK,45
G,7199917,DOKTER SPESIALIS BEDAH,45
G,7199904,DOKTER SPESIALIS JANTUNG,45
G,7199900,DOKTER SPESIALIS KANDUNGAN,45
G,4700003,DOKTER SPESIALIS KEDOKTERAN KELUARGA LAYANAN PRIMER,45
G,6200033,DOKTER SPESIALIS PATOLOGI KLINIK,45
G,7609145,DOKTER SPESIALIS PENYAKIT DALAM,45
G,7189324,DOKTER SPESIALIS PULMONOLOGI DAN ILMU KEDOKTERAN RESPIRASI,45
G,7199908,DOKTER SPESIALIS RADIOLOGI,45
G,4700006,NERS SPESIALIS KEPERAWATAN KARDIOVASKULER,45
G,4700007,NERS SPESIALIS KEPERAWATAN ONKOLOGI,45
G,7123051,PROFESI APOTEKER,45
G,4210022,PROFESI DIETISIEN,45
G,4210016,PROFESI DOKTER,45
G,7123053,PROFESI DOKTER,45
G,4210017,PROFESI DOKTER GIGI,45
G,7123054,PROFESI DOKTER GIGI,45
G,7103124,PROFESI DOKTER HEWAN,45
G,7400349,PROFESI FISIKAWAN MEDIK,45
G,4210020,PROFESI FISIOTERAPIS,45
G,4210019,PROFESI NERS,45
G,7400575,PROFESI NERS (MEMILIKI SERTIFIKAT PELATIHAN ANESTESI SEBELUM 1 JUNI 2021),45
G,7400351,PROFESI PSIKOLOGI PEMINATAN PSIKOLOGI KLINIS,45
G,5104100,S-1 KEDOKTERAN,45
G,5210383,S-1 PSIKOLOGI + PROFESI PEMINATAN PSIKOLOGI KLINIS,45
G,5210461,S-1 PSIKOLOGI YANG LULUS SEBELUM TANGGAL 4 OKTOBER 2017 DAN TELAH DIKUKUHKAN SEBAGAI PSIKOLOG KLINIS,45
G,7103206,S-2 ADMINISTRASI BISNIS,45
G,7400171,S-2 ADMINISTRASI KESEHATAN,45
G,7103026,S-2 ADMINISTRASI NEGARA,45
G,7101737,S-2 ADMINISTRASI PAJAK,45
G,7103253,S-2 ADMINISTRASI PEMERINTAHAN,45
G,7103016,S-2 ADMINISTRASI PENDIDIKAN,45
G,7103310,S-2 ADMINISTRASI PUBLIK,45
G,7100576,S-2 ADMINISTRASI RUMAH SAKIT,45
G,9940627,S-2 AGAMA DAN BUDAYA,45
G,7106051,S-2 AGRIBISNIS,45
G,7400501,S-2 AGROBIODIVERSITY,45
G,7199423,S-2 AGROEKOTEKNOLOGI,45
G,7400005,S-2 AGROFORESTRI TROPIS,45
G,7106050,S-2 AGRONOMI,45
G,7199356,S-2 AGROTEKNOLOGI,45
G,7199453,S-2 AKUAKULTUR,45
G,7101220,S-2 AKUNTANSI,45
G,7103851,S-2 ANIMASI,45
G,7104100,S-2 ANTROPOLOGI,45
G,7101252,S-2 ANTROPOLOGI AGAMA,45
G,7100771,S-2 ANTROPOLOGI BUDAYA,45
G,7400512,S-2 ANTROPOLOGI DEMOGRAFI,45
G,7400511,S-2 ANTROPOLOGI FISIK,45
G,7104622,S-2 ANTROPOLOGI KESEHATAN,45
G,7200900,S-2 ANTROPOLOGI SOSIAL,45
G,7400172,S-2 ANTROPOLOGI TARI,45
G,7199216,S-2 ARKEOLOGI,45
G,7109111,S-2 ARSITEKTUR,45
G,7100947,S-2 ARSITEKTUR LANSKAP,45
G,7104300,S-2 ASTRONOMI,45
G,7400439,S-2 ATMOSPHERIC BOUNDARY LAYER,45
G,7400173,S-2 BAHASA ACEH,45
G,7199253,S-2 BAHASA ARAB,45
G,7199456,S-2 BAHASA BALI,45
G,7400174,S-2 BAHASA BATAK,45
G,7101258,S-2 BAHASA BELANDA,45
G,7400175,S-2 BAHASA BUGIS,45
G,7400177,S-2 BAHASA DAN KEBUDAYAAN ARAB,45
G,7400178,S-2 BAHASA DAN KEBUDAYAAN BALI,45
G,7400179,S-2 BAHASA DAN KEBUDAYAAN BATAK,45
G,7400180,S-2 BAHASA DAN KEBUDAYAAN BELANDA,45
G,9940629,S-2 BAHASA DAN KEBUDAYAAN INDONESIA,45
G,7400006,S-2 BAHASA DAN KEBUDAYAAN INGGRIS,45
G,7400181,S-2 BAHASA DAN KEBUDAYAAN JAWA,45
G,7400007,S-2 BAHASA DAN KEBUDAYAAN JEPANG,45
G,7400182,S-2 BAHASA DAN KEBUDAYAAN JERMAN,45
G,7400008,S-2 BAHASA DAN KEBUDAYAAN KOREA,45
G,9940630,S-2 BAHASA DAN KEBUDAYAAN PERANCIS,45
G,7400183,S-2 BAHASA DAN KEBUDAYAAN RUSIA,45
G,7400184,S-2 BAHASA DAN KEBUDAYAAN SUNDA,45
G,7190000,S-2 BAHASA INGGRIS,45
G,7100037,S-2 BAHASA JAWA,45
G,7100038,S-2 BAHASA JEPANG,45
G,7100853,S-2 BAHASA JERMAN,45
G,7400009,S-2 BAHASA KOREA,45
G,7400185,S-2 BAHASA MAKASSAR,45
G,7199459,S-2 BAHASA MANDARIN,45
G,7400010,S-2 BAHASA MANDARIN DAN KEBUDAYAAN TIONGKOK,45
G,7100846,S-2 BAHASA PERANCIS,45
G,7400011,S-2 BAHASA RUSIA,45
G,7400012,S-2 BAHASA SUNDA,45
G,7400440,S-2 BIG DATA ANALYTIC,45
G,7199248,S-2 BIMBINGAN DAN KONSELING,45
G,7400186,S-2 BIOENERGI PERTANIAN,45
G,7189101,S-2 BIOETIKA,45
G,7100043,S-2 BIOFISIKA,45
G,7400441,S-2 BIOGEOKIMIA,45
G,7400442,S-2 BIOGEOKIMIA LAUT,45
G,7113120,S-2 BIOINFORMATICS,45
G,9000714,S-2 BIOINFORMATIKA,45
G,7400443,S-2 BIOINFORMATIKA VETERINER,45
G,7400187,S-2 BIOKEWIRAUSAHAAN,45
G,7106190,S-2 BIOKIMIA,45
G,7155000,S-2 BIOLOGI,45
G,7400444,S-2 BIOLOGI MOLEKULER KEDOKTERAN,45
G,9940631,S-2 BIOLOGI PERKEMBANGAN HEWAN,45
G,7155020,S-2 BIOLOGI REPRODUKSI,45
G,9940632,S-2 BIOLOGI TERAPAN,45
G,7100013,S-2 BIOLOGI TUMBUHAN,45
G,7101624,S-2 BIOMANAJEMEN,45
G,7199411,S-2 BIOMEDIK,45
G,7103600,S-2 BIOMEDIS,45
G,7103629,S-2 BIOMOLEKULAR,45
G,7400359,S-2 BIOMOLEKULER,45
G,7188897,S-2 BIOSAINS,45
G,7101522,S-2 BIOSAINS HEWAN,45
G,9000322,S-2 BIOSISTEM,45
G,7199149,S-2 BIOSTATISTIK,45
G,7109113,S-2 BIOTEKNOLOGI,45
G,9940634,S-2 BIOTEKNOLOGI INDUSTRI,45
G,7100052,S-2 BIOTEKNOLOGI KELAUTAN,45
G,7400013,S-2 BIOTEKNOLOGI KESEHATAN,45
G,7199441,S-2 BIOTEKNOLOGI PERTANIAN,45
G,7400014,S-2 BISNIS DIGITAL,45
G,7199281,S-2 BISNIS INTERNASIONAL,45
G,7400445,S-2 COMPUTER GRAPHICS AND VISUALISATION,45
G,7113116,S-2 DAMAI DAN RESOLUSI KONFLIK,45
G,7113030,S-2 DESAIN,45
G,7199403,S-2 DESAIN INTERIOR,45
G,7199371,S-2 DESAIN KOMUNIKASI VISUAL,45
G,7103633,S-2 DESAIN MODE,45
G,7199463,S-2 DESAIN PRODUK,45
G,7110607,S-2 DIPLOMASI PERTAHANAN,45
G,7040000,S-2 DOKTER HEWAN,45
G,7400446,S-2 DYNAMICS CLIMATOLOGY,45
G,7400447,S-2 EKOLOGI DAN KONSERVASI,45
G,7100069,S-2 EKONOMI,45
G,7101481,S-2 EKONOMI BISNIS,45
G,7100986,S-2 EKONOMI ENERGI,45
G,7103908,S-2 EKONOMI KEPENDUDUKAN DAN KETENAGAKERJAAN,45
G,9940636,S-2 EKONOMI KOPERASI,45
G,7199893,S-2 EKONOMI PEMBANGUNAN,45
G,7400188,S-2 EKONOMI PERKOPIAN,45
G,7113117,S-2 EKONOMI PERTAHANAN,45
G,7100070,S-2 EKONOMI PERTANIAN,45
G,7103157,S-2 EKONOMI STUDI PEMBANGUNAN,45
G,7199807,S-2 EKONOMI SUMBER DAYA,45
G,9940637,S-2 EKONOMI SUMBER KELAUTAN,45
G,7100074,S-2 EKONOMI SYARIAH,45
G,7103917,S-2 EKONOMI TERAPAN,45
G,7101278,S-2 ENERGI,45
G,7199426,S-2 ENTOMOLOGI,45
G,7102900,S-2 ENTOMOLOGI KESEHATAN,45
G,7400016,S-2 ENTOMOLOGI PERMUKIMAN,45
G,9500037,S-2 ENTOMOLOGI PERTANIAN,45
G,7400017,S-2 ENTOMOLOGI VETERINER,45
G,7102600,S-2 EPIDEMIOLOGI,45
G,7189260,S-2 ERGONOMI,45
G,9940639,S-2 ESTETIKA FILM,45
G,7100081,S-2 ETNOMUSIKOLOGI,45
G,7400448,"S-2 EVENT, TOURISM, AND HOSPITALITY",45
G,7102300,S-2 FARMASI,45
G,7109226,S-2 FARMASI INDUSTRI,45
G,7199158,S-2 FARMASI KLINIS,45
G,7400449,S-2 FIELD EPIDEMIOLOGY PENYAKIT HEWAN DAN ZOONOSES,45
G,7400189,S-2 FILM DAN TELEVISI,45
G,7199957,S-2 FILSAFAT,45
G,7199958,S-2 FILSAFAT AGAMA,45
G,7400190,S-2 FILSAFAT BUDDHIS,45
G,7189460,S-2 FILSAFAT HINDU,45
G,7199956,S-2 FILSAFAT ISLAM,45
G,7400191,S-2 FILSAFAT KEILAHIAN,45
G,7400192,S-2 FILSAFAT KONG HU CU,45
G,7153001,S-2 FISIKA,45
G,7400364,S-2 FISIKA (MINAT FISIKA MEDIS),45
G,7199027,S-2 FISIKA MEDIK,45
G,7188909,S-2 FISIKA MEDIS,45
G,7109267,S-2 FISIKA TERAPAN,45
G,7113037,S-2 FISIOLOGI,45
G,9940640,S-2 FISIOLOGI HEWAN,45
G,7113151,S-2 FISIOLOGI KEOLAHRAGAAN,45
G,7100778,S-2 FISIOTERAPI,45
G,7102926,S-2 FITOPATOLOGI,45
G,7104618,S-2 FORENSIK DIGITAL DAN KEAMANAN SIBER,45
G,7400450,S-2 GENETIKA MOLEKULER,45
G,7400451,S-2 GENETIKA SUMBER DAYA,45
G,7400452,S-2 GENOMIC AND CT BIOINFORMATIC,45
G,7104500,S-2 GEODESI,45
G,7199305,S-2 GEOFISIKA,45
G,7104000,S-2 GEOGRAFI,45
G,7400453,S-2 GEOGRAFI FISIK DAN LINGKUNGAN,45
G,7400454,S-2 GEOGRAFI WILAYAH DAN TATA RUANG,45
G,7400455,S-2 GEOINFORMATIKA,45
G,7199220,S-2 GEOLOGI,45
G,7400456,S-2 GEOSCIENCE AND NATURAL RESOURCES,45
G,7400457,S-2 GEOSYSTEM AND BIOSYSTEM SCIENCES,45
G,7199301,S-2 GEOTEKNIK,45
G,7199435,S-2 GIZI,45
G,7199468,S-2 GIZI MASYARAKAT,45
G,7400458,S-2 GLOBAL ENGINEERING,45
G,7105153,S-2 HEALTH DATA SCIENCE,45
G,7400459,S-2 HEALTH ECONOMICS,45
G,7102398,S-2 HIDROGEOLOGI,45
G,7189375,S-2 HIDROLOGI,45
G,7100814,S-2 HORTIKULTURA,45
G,7100105,S-2 HUBUNGAN INTERNASIONAL,45
G,7100787,S-2 HUBUNGAN MASYARAKAT,45
G,7199017,S-2 HUKUM,45
G,9000403,S-2 HUKUM AGRARIA DAN PERTANAHAN ,45
G,7123030,S-2 HUKUM BISNIS,45
G,9000405,S-2 HUKUM DAN PEMBANGUNAN,45
G,7101299,S-2 HUKUM EKONOMI SYARIAH,45
G,7104759,S-2 HUKUM HAK KEKAYAAN INTELEKTUAL,45
G,7199671,S-2 HUKUM INTERNASIONAL,45
G,7199549,S-2 HUKUM KESEHATAN,45
G,7101174,S-2 HUKUM LITIGASI,45
G,7199837,S-2 HUKUM PEMERINTAHAN,45
G,7189116,S-2 HUKUM PUBLIK,45
G,7103422,S-2 HUKUM SYARIAH,45
G,7189412,S-2 ILMU AKTUARIA,45
G,7101221,S-2 ILMU AKUNTANSI,45
G,7400019,S-2 ILMU ATMOSFER DAN KEPLANETAN,45
G,7103237,S-2 ILMU BAHAN,45
G,9000145,S-2 ILMU BENIH,45
G,9000288,S-2 ILMU BIOMEDIS,45
G,7400193,S-2 ILMU BIOMEDIS VETERINER,45
G,7103307,S-2 ILMU EKONOMI,45
G,7199335,S-2 ILMU FARMASI,45
G,7400092,S-2 ILMU FORENSIK,45
G,7102500,S-2 ILMU GIZI,45
G,7106040,S-2 ILMU HAMA DAN PENYAKIT TUMBUHAN,45
G,7123010,S-2 ILMU HUKUM,45
G,7400194,S-2 ILMU INFORMASI,45
G,7101183,S-2 ILMU INFORMATIKA,45
G,7109231,S-2 ILMU KEBUMIAN,45
G,7199530,S-2 ILMU KEDOKTERAN,45
G,7199317,S-2 ILMU KEDOKTERAN GIGI,45
G,7106510,S-2 ILMU KELAUTAN,45
G,7100848,S-2 ILMU KELUARGA DAN KONSUMEN,45
G,7101793,S-2 ILMU KEOLAHRAGAAN,45
G,7103199,S-2 ILMU KEPOLISIAN,45
G,7120030,S-2 ILMU KESEHATAN KERJA,45
G,7100835,S-2 ILMU KESEHATAN OLAHRAGA,45
G,7400195,S-2 ILMU KOMPUTASI,45
G,7160010,S-2 ILMU KOMPUTER,45
G,7146010,S-2 ILMU KOMUNIKASI,45
G,7131010,S-2 ILMU LINGKUNGAN,45
G,7101310,S-2 ILMU MANAJEMEN,45
G,7189261,S-2 ILMU MATERIAL,45
G,7400021,S-2 ILMU MILITER,45
G,7102411,S-2 ILMU PANGAN,45
G,7101601,S-2 ILMU PEMERINTAHAN,45
G,7102266,S-2 ILMU PENDIDIKAN,45
G,7107810,S-2 ILMU PENGELOLAAN SUMBER DAYA ALAM DAN LINGKUNGAN,45
G,7100137,S-2 ILMU PERIKANAN,45
G,7199409,S-2 ILMU PERTANIAN,45
G,7192000,S-2 ILMU POLITIK,45
G,7100504,S-2 ILMU PRODUKSI DAN TEKNOLOGI PETERNAKAN,45
G,7189127,S-2 ILMU SOSIAL POLITIK,45
G,7106060,S-2 ILMU TANAH,45
G,7106111,S-2 ILMU TANAMAN,45
G,7400196,S-2 ILMU VETERINER,45
G,7199607,S-2 IMUNOLOGI,45
G,9000438,S-2 INFORMATIKA KESEHATAN,45
G,7400197,S-2 INFORMATIKA MEDIS,45
G,7400022,S-2 INOVASI SISTEM DAN TEKNOLOGI,45
G,7103441,S-2 ISLAMIC STUDIES,45
G,7100595,S-2 JURNALISTIK,45
G,7400198,S-2 KAJIAN ACEH,45
G,7188919,S-2 KAJIAN AGAMA,45
G,7189441,S-2 KAJIAN AMERIKA,45
G,7400199,S-2 KAJIAN ARAB,45
G,7400200,S-2 KAJIAN ASEAN,45
G,7400023,S-2 KAJIAN ASIA,45
G,7113166,S-2 KAJIAN BAHASA INGGRIS,45
G,7400201,S-2 KAJIAN BATAK,45
G,7400202,S-2 KAJIAN BELANDA,45
G,7108062,S-2 KAJIAN BUDAYA,45
G,7100676,S-2 KAJIAN BUDAYA DAN MEDIA,45
G,7400204,S-2 KAJIAN BUGIS,45
G,9940669,"S-2 KAJIAN FILM, TELEVISI, DAN MEDIA",45
G,7102283,S-2 KAJIAN GENDER,45
G,7400205,S-2 KAJIAN INDONESIA,45
G,7400206,S-2 KAJIAN INGGRIS,45
G,7400207,S-2 KAJIAN JAWA,45
G,9940670,S-2 KAJIAN JEPANG,45
G,7400208,S-2 KAJIAN JERMAN,45
G,7400130,S-2 KAJIAN KONFLIK DAN PERDAMAIAN,45
G,7400209,S-2 KAJIAN KOREA,45
G,7400210,S-2 KAJIAN MINANGKABAU,45
G,7400211,S-2 KAJIAN PERANCIS,45
G,7400212,S-2 KAJIAN PEREMPUAN,45
G,7400024,S-2 KAJIAN PERKOTAAN,45
G,7100146,S-2 KAJIAN SASTRA DAN BUDAYA,45
G,9940671,S-2 KAJIAN SEJARAH,45
G,7100879,S-2 KAJIAN SENI,45
G,7400213,S-2 KAJIAN SLAVIA,45
G,7400214,S-2 KAJIAN SUNDA,45
G,7100147,S-2 KAJIAN TIMUR TENGAH,45
G,7100148,S-2 KAJIAN TIMUR TENGAH DAN ISLAM,45
G,7400025,S-2 KAJIAN TIONGKOK,45
G,7199547,S-2 KAJIAN WILAYAH EROPA,45
G,7400026,S-2 KEAMANAN ENERGI,45
G,7104864,S-2 KEAMANAN SIBER,45
G,7199252,S-2 KEBIDANAN,45
G,7104196,S-2 KEBIJAKAN PENDIDIKAN,45
G,7199576,S-2 KEBIJAKAN PUBLIK,45
G,7109359,S-2 KECERDASAN BUATAN,45
G,9940672,S-2 KEDOKTERAN FORENSIK DAN MEDIKOLEGAL,45
G,9940673,S-2 KEDOKTERAN GIGI KLINIS,45
G,7400215,S-2 KEDOKTERAN GIGI KOMUNITAS,45
G,7400216,S-2 KEDOKTERAN KLINIS,45
G,7199395,S-2 KEDOKTERAN OLAHRAGA,45
G,7199358,S-2 KEHUTANAN,45
G,7100155,S-2 KENOTARIATAN,45
G,7100637,S-2 KEPENDUDUKAN,45
G,7199322,S-2 KEPERAWATAN,45
G,7102710,S-2 KESEHATAN DAN KESELAMATAN KERJA,45
G,7400461,S-2 KESEHATAN DAN PENYAKIT IKAN,45
G,7400635,S-2 KESEHATAN GIGI,45
G,7400462,S-2 KESEHATAN IKAN,45
G,7199140,S-2 KESEHATAN LINGKUNGAN,45
G,7400378,S-2 KESEHATAN LINGKUNGAN (KONSENTRASI ENTOMOLOGI KESEHATAN),45
G,7199390,S-2 KESEHATAN MASYARAKAT,45
G,7400775,S-2 KESEHATAN MASYARAKAT (PEMINATAN/JURUSAN/PROGRAM STUDI/KONSENTRASI EPIDEMIOLOGI),45
G,7400380,S-2 KESEHATAN MASYARAKAT K3,45
G,7100721,S-2 KESEHATAN MASYARAKAT VETERINER,45
G,7103672,S-2 KESEHATAN OLAHRAGA,45
G,7400463,S-2 KESEHATAN PERAIRAN,45
G,7400464,S-2 KESEHATAN PRIMATA DAN HEWAN LIAR,45
G,7101182,S-2 KESEHATAN REPRODUKSI,45
G,7400465,S-2 KESEHATAN UNGGAS,45
G,7102992,S-2 KESEJAHTERAAN SOSIAL,45
G,7100699,S-2 KESELAMATAN DAN KESEHATAN KERJA,45
G,7199644,S-2 KETAHANAN ENERGI,45
G,7400027,S-2 KETAHANAN MARITIM,45
G,7199247,S-2 KETAHANAN NASIONAL,45
G,7400217,S-2 KETAHANAN PANGAN,45
G,7400218,S-2 KEUANGAN ISLAM TERAPAN,45
G,9940675,S-2 KEUANGAN MIKRO,45
G,7104882,S-2 KEUANGAN PUBLIK,45
G,7100795,S-2 KEUANGAN SYARIAH,45
G,7154001,S-2 KIMIA,45
G,7400219,S-2 KIMIA-INFORMATIKA,45
G,7400466,S-2 KIMIA KELAUTAN,45
G,7113178,S-2 KIMIA TERAPAN,45
G,7100811,S-2 KLIMATOLOGI,45
G,7100172,S-2 KOMUNIKASI,45
G,7199966,S-2 KOMUNIKASI DAN PENYIARAN ISLAM,45
G,7101334,S-2 KOMUNIKASI MASSA,45
G,7146013,S-2 KOMUNIKASI PEMBANGUNAN,45
G,7103409,S-2 KOMUNIKASI PENYIARAN ISLAM,45
G,7113179,S-2 KONSERVASI BIODIVERSITAS TROPIKA,45
G,7104893,S-2 KONSERVASI LAUT,45
G,7400220,S-2 KONSERVASI SENI,45
G,7102790,S-2 KRIMINOLOGI,45
G,7199675,S-2 LINGUISTIK,45
G,9940676,S-2 LINGUISTIK INDONESIA,45
G,7130001,S-2 LINGUISTIK TERAPAN,45
G,7103529,S-2 LINGUISTIK TERAPAN BAHASA INGGRIS,45
G,7400221,S-2 LOGIKA,45
G,7103594,S-2 LOGISTIK,45
G,7199306,S-2 MAGISTER ADMINISTRASI PUBLIK,45
G,7101300,S-2 MAGISTER MANAJEMEN,45
G,7199012,S-2 MANAJEMEN,45
G,7199570,S-2 MANAJEMEN BENCANA,45
G,9940681,S-2 MANAJEMEN BENCANA UNTUK KEAMANAN NASIONAL,45
G,7199215,S-2 MANAJEMEN BISNIS,45
G,7400222,S-2 MANAJEMEN DAERAH ALIRAN SUNGAI,45
G,7101608,S-2 MANAJEMEN DAN BISNIS,45
G,7103612,S-2 MANAJEMEN DAN KEBIJAKAN PUBLIK,45
G,9000275,S-2 MANAJEMEN DAN KEWIRAUSAHAAN,45
G,7113051,S-2 MANAJEMEN ENERGI,45
G,7100199,S-2 MANAJEMEN HUTAN,45
G,7103681,S-2 MANAJEMEN INFORMASI KESEHATAN,45
G,7400223,S-2 MANAJEMEN INOVASI,45
G,7101430,S-2 MANAJEMEN KEUANGAN,45
G,7100203,S-2 MANAJEMEN KONSTRUKSI,45
G,7101440,S-2 MANAJEMEN LINGKUNGAN,45
G,7400385,S-2 MANAJEMEN LOGISTIK,45
G,7104963,S-2 MANAJEMEN ORGANISASI,45
G,7188953,S-2 MANAJEMEN PAJAK,45
G,7101460,S-2 MANAJEMEN PENDIDIKAN,45
G,7113182,S-2 MANAJEMEN PENDIDIKAN TINGGI,45
G,7200098,S-2 MANAJEMEN PERTAHANAN,45
G,7113183,S-2 MANAJEMEN PROPERTI DAN PENILAIAN,45
G,9940684,S-2 MANAJEMEN REKAYASA,45
G,6200101,S-2 MANAJEMEN SUMBER DAYA ALAM,45
G,7400224,S-2 MANAJEMEN SUMBER DAYA HAYATI,45
G,7400225,S-2 MANAJEMEN SUMBER DAYA LAHAN KERING,45
G,7101470,S-2 MANAJEMEN SUMBER DAYA MANUSIA,45
G,7100578,S-2 MANAJEMEN SUMBER DAYA PERAIRAN,45
G,7103686,S-2 MANAJEMEN SUMBER DAYA PERIKANAN,45
G,7100208,S-2 MANAJEMEN TEKNOLOGI,45
G,7400467,S-2 MARINE TRACE METAL BIOGEOCHEMISTRY,45
G,7170000,S-2 MATEMATIKA,45
G,7170001,S-2 MATEMATIKA TERAPAN,45
G,7146012,S-2 MEDIA DAN KOMUNIKASI,45
G,7199300,S-2 METEOROLOGI,45
G,7400468,S-2 MICRO DAN MAKROALGA,45
G,7400469,S-2 MIKOLOGI-FUNGI,45
G,7199347,S-2 MIKROBIOLOGI,45
G,9940685,S-2 MIKROBIOLOGI MEDIS,45
G,7104393,S-2 MIKROBIOLOGI PERTANIAN,45
G,7104984,S-2 MITIGASI BENCANA,45
G,7113187,S-2 MITIGASI BENCANA KERUSAKAN LAHAN,45
G,7400470,S-2 MODEL DAN SIMULASI EKOSISTEM PERAIRAN,45
G,7100219,S-2 MUSIK,45
G,9940686,S-2 MUSIK FILM,45
G,7400471,S-2 NANOFOTONIKA,45
G,7400472,S-2 NUTRIGENOMIK,45
G,7104988,S-2 NUTRISI DAN TEKNOLOGI PAKAN TERNAK,45
G,7101131,S-2 NUTRISI TERNAK,45
G,9940687,S-2 NUTRISI TERNAK DAN SAINS PAKAN,45
G,7400226,S-2 OPTIMASI REKAYASA KIMIA,45
G,7400227,S-2 OPTOMETRI,45
G,7100225,S-2 OSEANOGRAFI,45
G,7400473,S-2 PALEOKLIMATOLOGI,45
G,7400474,S-2 PALEOSEANOGRAFI,45
G,7199651,S-2 PARASITOLOGI DAN ENTOMOLOGI KESEHATAN,45
G,7400475,S-2 PARASITOLOGI VETERINER,45
G,7199260,S-2 PARIWISATA,45
G,5193459,S-2 PARIWISATA BERKELANJUTAN,45
G,7400476,S-2 PATOLOGI KLINIK VETERINER,45
G,7102935,S-2 PATOLOGI TUMBUHAN,45
G,7100856,S-2 PEDAGOGIK,45
G,7101111,S-2 PELAYARAN,45
G,9940689,"S-2 PEMASARAN, INOVASI DAN TEKNOLOGI",45
G,7188961,S-2 PEMBANGUNAN SOSIAL,45
G,9940690,S-2 PEMBANGUNAN WILAYAH,45
G,7400774,S-2 PEMINATAN/JURUSAN/PROGRAM STUDI/KONSENTRASI ENTOMOLOGI KESEHATAN,45
G,7400477,S-2 PEMODELAN KOMPUTER,45
G,7400478,S-2 PEMODELAN MATERIAL,45
G,7106025,S-2 PEMULIAAN TANAMAN,45
G,7102177,S-2 PENCIPTAAN SENI,45
G,7199002,S-2 PENDIDIKAN AGAMA ISLAM,45
G,7200111,S-2 PENDIDIKAN AGAMA KRISTEN,45
G,7110500,S-2 PENDIDIKAN ANAK USIA DINI,45
G,7100258,S-2 PENDIDIKAN BAHASA ARAB,45
G,7400031,S-2 PENDIDIKAN BAHASA DAN KEBUDAYAAN LAMPUNG,45
G,7110082,S-2 PENDIDIKAN BAHASA INDONESIA,45
G,7110086,S-2 PENDIDIKAN BAHASA INGGRIS,45
G,7199491,S-2 PENDIDIKAN BAHASA JEPANG,45
G,7100263,S-2 PENDIDIKAN BAHASA JERMAN,45
G,9000418,S-2 PENDIDIKAN BAHASA KOREA,45
G,7100265,S-2 PENDIDIKAN BAHASA MANDARIN,45
G,7100266,S-2 PENDIDIKAN BAHASA PERANCIS,45
G,7110088,S-2 PENDIDIKAN BIOLOGI,45
G,7110700,S-2 PENDIDIKAN DASAR,45
G,7400032,S-2 PENDIDIKAN DIGITAL,45
G,7110602,S-2 PENDIDIKAN EKONOMI,45
G,7199331,S-2 PENDIDIKAN FISIKA,45
G,7199425,S-2 PENDIDIKAN GEOGRAFI,45
G,7400232,S-2 PENDIDIKAN GURU KEJURUAN,45
G,7199351,S-2 PENDIDIKAN GURU SEKOLAH DASAR,45
G,9000454,S-2 PENDIDIKAN GURU VOKASI ,45
G,7103557,S-2 PENDIDIKAN ILMU PENGETAHUAN ALAM,45
G,7199796,S-2 PENDIDIKAN ILMU PENGETAHUAN SOSIAL,45
G,7100750,S-2 PENDIDIKAN JASMANI,45
G,9940692,S-2 PENDIDIKAN JASMANI SEKOLAH DASAR,45
G,7400503,S-2 PENDIDIKAN KEAGAMAAN HINDU,45
G,7400505,S-2 PENDIDIKAN KEAGAMAAN KRISTEN,45
G,7100293,S-2 PENDIDIKAN KEPELATIHAN OLAHRAGA,45
G,7100294,S-2 PENDIDIKAN KHUSUS,45
G,7199533,S-2 PENDIDIKAN KIMIA,45
G,9940694,S-2 PENDIDIKAN KOMPUTER ATAU INFORMATIKA,45
G,7100925,S-2 PENDIDIKAN LINGKUNGAN,45
G,7156000,S-2 PENDIDIKAN MATEMATIKA,45
G,7109801,S-2 PENDIDIKAN MUSIK,45
G,9940695,S-2 PENDIDIKAN NONFORMAL ATAU PENDIDIKAN MASYARAKAT,45
